name,latitude,longitude,address,phone,website
Coeur d'Alene,47.73520569999999,-116.7912857,"315 W Canfield Ave, Coeur d'Alene, ID 83815-7750",208-772-7523,https://www.target.com/sl/coeur-d'alene/679
Idaho Falls,43.477463,-111.9835614,"2171 S 25th E, Idaho Falls, ID 83406-5712",208-535-2285,https://www.target.com/sl/idaho-falls/1082
Moscow West Pullman Road,46.734015,-117.0312768,"2132 W Pullman Rd, Moscow, ID 83843-4011",208-997-3293,https://www.target.com/sl/moscow-west-pullman-road/3407
Nampa,43.6097946,-116.588899,"16300 N Market Place Blvd, Nampa, ID 83687-7910",208-465-6800,https://www.target.com/sl/nampa/2206
Twin Falls,42.5912486,-114.4634909,"1611 Blue Lakes Blvd N, Twin Falls, ID 83301-3374",208-736-0700,https://www.target.com/sl/twin-falls/699
Boise,43.6101383,-116.2864966,"633 N Milwaukee St, Boise, ID 83704-9139",208-375-3275,https://www.target.com/sl/boise/617
Boise Eagle Road,43.6612473,-116.351739,"6280 N Eagle Rd, Boise, ID 83713-0955",208-938-8350,https://www.target.com/sl/boise/1230
Algonquin,42.1632464,-88.33629309999999,"750 S Randall Rd, Algonquin, IL 60102-5915",847-458-5340,https://www.target.com/sl/algonquin/1801
Alton,38.9218284,-90.17043919999999,"300 Homer M Adams Pkwy, Alton, IL 62002-5928",618-465-4950,https://www.target.com/sl/alton/78
Arlington Heights,42.1020188,-87.9618124,"1700 E Rand Rd, Arlington Heights, IL 60004-4379",847-222-0925,https://www.target.com/sl/arlington-heights/1176
Batavia,41.8523563,-88.342907,"115 N Randall Rd, Batavia, IL 60510-9209",630-406-8152,https://www.target.com/sl/batavia/839
Belleville,38.5262053,-90.031924,"5601 Belleville Crossing St, Belleville, IL 62226-3104",618-310-1901,https://www.target.com/sl/belleville/2330
Bolingbrook,41.7052246,-88.12212219999999,"1188 W Boughton Rd, Bolingbrook, IL 60440-1508",630-378-5544,https://www.target.com/sl/bolingbrook/867
Bradley,41.17412969999999,-87.8542082,"1615 N State Route 50, Bourbonnais, IL 60914-9303",815-933-8890,https://www.target.com/sl/bradley/895
Broadview,41.8550927,-87.8508318,"800 Broadview Village Sq, Broadview, IL 60155-4887",708-731-5555,https://www.target.com/sl/broadview/2081
Cicero,41.8394839,-87.740961,"2901 S Cicero Ave, Cicero, IL 60804-3637",708-863-6830,https://www.target.com/sl/cicero/732
Crestwood,41.6569308,-87.7463456,"5071 Cal Sag Rd, Crestwood, IL 60418-1458",708-385-9722,https://www.target.com/sl/crestwood/868
Crystal Lake,42.2291665,-88.3055542,"5580 Northwest Hwy, Crystal Lake, IL 60014-8016",815-356-9265,https://www.target.com/sl/crystal-lake/1166
Decatur,39.8902174,-88.9590407,"355 W Mound Rd, Decatur, IL 62526-1965",217-875-6060,https://www.target.com/sl/decatur/1951
DeKalb,41.9558357,-88.72518889999999,"2555 Sycamore Rd, Dekalb, IL 60115-2051",815-787-6970,https://www.target.com/sl/dekalb/2559
East Peoria,40.672476,-89.5835055,"480 W Washington St, East Peoria, IL 61611-2445",309-407-3045,https://www.target.com/sl/east-peoria/2824
Edwardsville,38.7830994,-89.94852949999999,"2350 Troy Rd, Edwardsville, IL 62025-2584",618-659-3200,https://www.target.com/sl/edwardsville/733
Elgin,42.0258848,-88.34199629999999,"300 S Randall Rd, Elgin, IL 60123-5525",847-695-1992,https://www.target.com/sl/elgin/834
Fairview Heights,38.5726503,-89.98746679999999,"4701 N Illinois St, Fairview Heights, IL 62208-3416",618-310-2074,https://www.target.com/sl/fairview-heights/2414
Galesburg,40.9758617,-90.38793199999999,"1071 W Carl Sandburg Dr, Galesburg, IL 61401-1343",309-344-3211,https://www.target.com/sl/galesburg/891
Glendale Heights,41.9371783,-88.0991993,"175 W Army Trail Rd, Glendale Heights, IL 60139-1971",630-582-0043,https://www.target.com/sl/glendale-heights/836
Glenview,42.102081,-87.81367469999999,"2241 Willow Rd, Glenview, IL 60025-7636",847-657-0095,https://www.target.com/sl/glenview/1167
Gurnee,42.3829295,-87.966252,"6601 Grand Ave, Gurnee, IL 60031-4591",847-244-4990,https://www.target.com/sl/gurnee/865
Highland Park,42.19195800000001,-87.82519359999999,"2099 Skokie Valley Rd, Highland Park, IL 60035-1728",847-266-8022,https://www.target.com/sl/highland-park/1168
Hillside,41.868343,-87.88780480000001,"130 S Mannheim Rd, Hillside, IL 60162-1821",708-375-5071,https://www.target.com/sl/hillside/2490
Hodgkins,41.7808822,-87.8595792,"9250 Joliet Rd, Hodgkins, IL 60525-4162",708-387-2350,https://www.target.com/sl/hodgkins/843
Hoffman Estates,42.0740606,-88.1936075,"2800 N Sutton Rd, HoffMan Estates, IL 60192-3717",847-645-1170,https://www.target.com/sl/hoffman-estates/2122
Homewood,41.56911909999999,-87.6337535,"17605 S Halsted St, Homewood, IL 60430-2007",708-335-5250,https://www.target.com/sl/homewood/1460
Joliet,41.5772082,-88.15368769999999,"2701 Plainfield Rd, Joliet, IL 60435-1166",815-439-6940,https://www.target.com/sl/joliet/894
Lake Bluff,42.2786808,-87.87384759999999,"975 Rockland Rd, Lake Bluff, IL 60044-1778",847-810-8085,https://www.target.com/sl/lake-bluff/2860
Lake Zurich,42.1865613,-88.10427090000002,"555 S Rand Rd, Lake Zurich, IL 60047-2356",847-726-1174,https://www.target.com/sl/lake-zurich/1036
Lemont,41.644552,-88.00435329999999,"13460 S Archer Ave, Lemont, IL 60439-4755",630-243-6511,https://www.target.com/sl/lemont/1213
Lombard,41.8449497,-88.00297669999999,"60 Yorktown Shopping Ctr, Lombard, IL 60148-5529",630-495-9560,https://www.target.com/sl/lombard/1024
Machesney Park,42.36744230000001,-89.0276409,"9833 N Alpine Rd, Machesney Park, IL 61115-1681",815-639-3300,https://www.target.com/sl/machesney-park/1799
Marion,37.7484206,-88.978033,"3000 W Deyoung St, Marion, IL 62959-5553",618-997-8174,https://www.target.com/sl/marion/674
Melrose Park,41.9052039,-87.8434642,"850 W North Ave, Melrose Park, IL 60160-1611",708-338-2784,https://www.target.com/sl/melrose-park/837
SW Moline,41.469145,-90.5243054,"900 42nd Avenue Dr, Moline, IL 61265-6871",309-764-7500,https://www.target.com/sl/sw-moline/926
Mundelein,42.2846342,-88.04460279999999,"3100 W IL Route 60, Mundelein, IL 60060-4267",847-367-2650,https://www.target.com/sl/mundelein/1912
Naperville,41.7712106,-88.2032012,"1951 W Jefferson Ave, Naperville, IL 60540-3914",630-357-0056,https://www.target.com/sl/naperville/840
New Lenox,41.5066091,-87.92091649999999,"2370 E Lincoln Hwy, New Lenox, IL 60451-9533",815-462-6001,https://www.target.com/sl/new-lenox/2028
Bloomington Normal,40.5053101,-88.95560019999999,"301 Veterans Pkwy, Normal, IL 61761-2115",309-454-5648,https://www.target.com/sl/bloomington-normal/137
Norridge,41.9536757,-87.80922,"4050 N Harlem Ave, Norridge, IL 60706-1202",708-583-6980,https://www.target.com/sl/norridge/1888
North Aurora,41.7980199,-88.36536389999999,"1800 Orchard Gateway Blvd, North Aurora, IL 60542-6500",630-518-9042,https://www.target.com/sl/north-aurora/2177
Oak Lawn,41.7212672,-87.7257271,"4120 W 95th St, Oak Lawn, IL 60453-2675",708-741-4052,https://www.target.com/sl/oak-lawn/2087
OakPark,41.8882523,-87.80376609999999,"1129 Lake Street, Oak Park, IL 60301-1001",708-622-9729,https://www.target.com/sl/oakpark/3270
Orland Park,41.6028313,-87.8505248,"15850 S 94th Ave, Orland Park, IL 60462-4725",708-349-1122,https://www.target.com/sl/orland-park/842
Oswego,41.6962039,-88.3159318,"3020 Route 34, Oswego, IL 60543-8333",630-554-4000,https://www.target.com/sl/oswego/1402
Palatine,42.137124,-88.0269843,"679 E Dundee Rd, Palatine, IL 60074-2817",847-202-5120,https://www.target.com/sl/palatine/753
Peoria,40.7478323,-89.63826759999999,"5001 N Big Hollow Rd, Peoria, IL 61615-3538",309-691-9030,https://www.target.com/sl/peoria/871
Peru,41.36206010000001,-89.1293585,"4370 Venture Dr, Peru, IL 61354-1013",815-224-2442,https://www.target.com/sl/peru/929
Plainfield,41.649923,-88.2060387,"12800 S State Route 59, Plainfield, IL 60585-5414",815-577-5100,https://www.target.com/sl/plainfield/1403
Rockford,42.2703164,-88.988348,"6560 E State St, Rockford, IL 61108-2545",815-227-9788,https://www.target.com/sl/rockford/810
Rosemont,42.0071456,-87.88719139999999,"7000 Mannheim Rd, Rosemont, IL 60018-3621",847-795-1760,https://www.target.com/sl/rosemont/1342
Shiloh,38.57311809999999,-89.92342529999999,"3400 Green Mount Crossing Dr, Shiloh, IL 62269-7277",618-628-3333,https://www.target.com/sl/shiloh/1539
Shorewood,41.5425161,-88.20307989999999,"1111 Brook Forest Ave, Shorewood, IL 60404-8845",815-609-6800,https://www.target.com/sl/shorewood/1881
Skokie IL,42.0405318,-87.7511911,"4955 Dempster St, Skokie, IL 60077-1842",224-601-3390,https://www.target.com/sl/skokie-il/3252
South Elgin,41.9762277,-88.3436658,"530 Randall Rd, South Elgin, IL 60177-3315",847-697-1017,https://www.target.com/sl/south-elgin/1896
Springfield,39.7497614,-89.7106993,"3445 Freedom Dr, Springfield, IL 62704-6517",217-546-5003,https://www.target.com/sl/springfield/670
St Charles,41.9182098,-88.2645407,"3885 E Main St, St Charles, IL 60174-2400",630-232-3980,https://www.target.com/sl/st-charles/1323
Streamwood,42.0174127,-88.20015579999999,"1001 Sutton Rd, Streamwood, IL 60107-2332",630-372-3330,https://www.target.com/sl/streamwood/1950
Tinley Park,41.5450357,-87.79616039999999,"7300 191st St, Tinley Park, IL 60487-9361",815-806-3210,https://www.target.com/sl/tinley-park/2035
Vernon Hills,42.2387624,-87.9570661,"313 E Townline Rd, Vernon Hills, IL 60061-1555",847-680-0390,https://www.target.com/sl/vernon-hills/833
Villa Park,41.9056439,-87.97702559999999,"50 E North Ave, Villa Park, IL 60181-1244",630-833-7411,https://www.target.com/sl/villa-park/957
Warrenville,41.8005162,-88.1696904,"28201 Diehl Rd, Warrenville, IL 60555-3934",630-657-5555,https://www.target.com/sl/warrenville/1903
Waukegan,42.40889749999999,-87.85681699999999,"3050 N Lewis Ave, Waukegan, IL 60087-2231",847-599-9069,https://www.target.com/sl/waukegan/1070
Wheaton,41.8590238,-88.1392039,"601 S County Farm Rd, Wheaton, IL 60187-4529",630-510-1590,https://www.target.com/sl/wheaton/838
Wheeling,42.1541502,-87.9503286,"1400 E Lake Cook Rd, Wheeling, IL 60090-2239",847-215-5051,https://www.target.com/sl/wheeling/1385
Willowbrook,41.74945109999999,-87.94297739999999,"7601 Kingery Hwy, Willowbrook, IL 60527-5538",630-321-2080,https://www.target.com/sl/willowbrook/1882
Wood Dale,41.9675639,-87.992684,"401 W Irving Park Rd, Wood Dale, IL 60191-1338",630-594-5510,https://www.target.com/sl/wood-dale/893
Woodridge,41.77039,-88.0384484,"2333 63rd St, Woodridge, IL 60517-1300",630-434-0909,https://www.target.com/sl/woodridge/866
Yorkville,41.6623566,-88.4655188,"1652 N Beecher Rd, Yorkville, IL 60560-5602",630-385-3200,https://www.target.com/sl/yorkville/2378
Champaign,40.1419295,-88.2547879,"2102 N Prospect Ave, Champaign, IL 61822-1231",217-355-3325,https://www.target.com/sl/champaign/943
Champaign Campustown,40.11017349999999,-88.23010579999999,"603 E Green St, Champaign, IL 61820-5012",217-402-9137,https://www.target.com/sl/champaign/3341
Bedford Park,41.7631271,-87.7434226,"7100 S Cicero Ave, Chicago, IL 60629-5813",708-563-9050,https://www.target.com/sl/chicago/841
Chicago Near North Elston,41.928476,-87.6850778,"2656 N Elston Ave, Chicago, IL 60647-2019",773-252-1994,https://www.target.com/sl/chicago/942
Chicago Mid North,41.945392,-87.70216500000001,"2939 W Addison St, Chicago, IL 60618-4635",773-604-7680,https://www.target.com/sl/chicago/1437
Chicago South Pulaski,41.8124225,-87.7219205,"4433 S Pulaski Rd, Chicago, IL 60632-4010",773-579-2120,https://www.target.com/sl/chicago/1879
Chicago South Loop,41.8681654,-87.6311449,"1154 S Clark St, Chicago, IL 60605-2159",312-212-6300,https://www.target.com/sl/chicago/1889
Chicago Brickyard,41.9299378,-87.7897876,"6525 W Diversey Ave, Chicago, IL 60707-2312",773-804-3610,https://www.target.com/sl/chicago/1924
Chicago McKinley Park,41.83615930000001,-87.6743175,"1940 W 33rd St, Chicago, IL 60608-6107",773-843-3250,https://www.target.com/sl/chicago/2078
Chicago Peterson Ave,41.991291,-87.6823108,"2112 W Peterson Ave, Chicago, IL 60659-4277",773-761-3001,https://www.target.com/sl/chicago/2079
Chicago Wilson Yard,41.963404,-87.65641409999999,"4466 N Broadway St, Chicago, IL 60640-5660",773-596-2376,https://www.target.com/sl/chicago/2373
Chicago Gold Coast,41.90435009999999,-87.644284,"1200 N Larrabee St, Chicago, IL 60610-1746",312-470-8944,https://www.target.com/sl/chicago/2613
Chicago West Loop,41.8770351,-87.6554927,"1101 W Jackson Blvd, Chicago, IL 60607-2905",312-279-3340,https://www.target.com/sl/chicago/2781
Chicago State St.,41.8817916,-87.62752479999999,"1 S State St, Chicago, IL 60603-2802",312-279-2133,https://www.target.com/sl/chicago/2799
Chicago Streeterville,41.8907999,-87.6160153,"401 E Illinois St, Chicago, IL 60611-4390",312-894-1764,https://www.target.com/sl/chicago/3207
Chicago Lakeview Belmont Stn,41.9402636,-87.65140699999999,"3204 N Clark St, Chicago, IL 60657-1602",773-598-2480,https://www.target.com/sl/chicago/3208
Chicago Lakeview Ashland,41.9418701,-87.6695901,"3300 N. Ashland Ave, Chicago, IL 60657-2109",773-598-2532,https://www.target.com/sl/chicago/3214
Chicago Hyde Park IL,41.799706,-87.59316,"1346 E 53rd St, Chicago, IL 60615-4002",773-358-4139,https://www.target.com/sl/chicago/3219
Chicago Lincoln Park North,41.9314055,-87.64447659999999,"2650 N. Clark St, Chicago, IL 60614-1523",773-799-9142,https://www.target.com/sl/chicago/3221
Rogers Park,41.9989821,-87.6609644,"6422 N. Sheridan Rd Unit A, Chicago, IL 60626-5336",773-681-5154,https://www.target.com/sl/chicago/3272
Chicago Wicker Park,41.9035579,-87.67011769999999,"1664 W Division St, Chicago, IL 60622-3922",773-598-2638,https://www.target.com/sl/chicago/3307
Chicago Mayfair,41.9746121,-87.7442877,"4631 W Foster Ave, Chicago, IL 60630-1709",773-272-3405,https://www.target.com/sl/chicago/3314
Chicago Logan Square Milwaukee,41.9258607,-87.7024538,"2434 N Sacramento Ave, Chicago, IL 60647-2666",773-634-2396,https://www.target.com/sl/chicago/3317
Chicago Lincoln Park South Webster,41.9216626,-87.64262839999999,"555 W Webster Ave, Chicago, IL 60614-7610",773-598-1125,https://www.target.com/sl/chicago/3349
Chicago River North,41.89336720000001,-87.6329227,"630 N LaSalle Dr, Chicago, IL 60654",312-260-9201,https://www.target.com/sl/chicago/3402
Evanston,42.0192977,-87.7056072,"2209 Howard St, Evanston, IL 60202-3636",847-733-1144,https://www.target.com/sl/evanston/927
Evanston Downtown,42.0477542,-87.6820639,"1616 Sherman Ave, Evanston, IL 60201-5621",847-448-1816,https://www.target.com/sl/evanston/3283
Niles,42.0130171,-87.77986899999999,"6150 W Touhy Ave, Niles, IL 60714-4621",847-588-2800,https://www.target.com/sl/niles/928
Golf Mill,42.0509874,-87.83710339999999,"239 Golf Mill Ctr, Niles, IL 60714-1237",847-768-9217,https://www.target.com/sl/niles/1125
West Schaumburg,42.0228977,-88.1460652,"2621 W Schaumburg Rd, Schaumburg, IL 60194-3894",847-798-0192,https://www.target.com/sl/schaumburg/835
Woodfield,42.0373801,-88.0489927,"1235 E Higgins Rd, Schaumburg, IL 60173-4939",847-413-1080,https://www.target.com/sl/schaumburg/880
Avon,39.7602657,-86.342429,"10209 E US Highway 36, Avon, IN 46123-7985",317-271-6483,https://www.target.com/sl/avon/1788
Bloomington,39.1617658,-86.4941269,"2966 E 3rd St, Bloomington, IN 47401-5424",812-336-3473,https://www.target.com/sl/bloomington/1878
Waterford Park,38.3277426,-85.7655431,"1125 Veterans Pkwy, Clarksville, IN 47129-2664",812-284-4524,https://www.target.com/sl/waterford-park/2068
Columbus,39.2191123,-85.8846003,"1865 N National Rd, Columbus, IN 47201-5194",812-376-0450,https://www.target.com/sl/columbus/1911
Fishers,39.9599045,-86.009891,"11750 Commercial Dr, Fishers, IN 46038-2903",317-845-4945,https://www.target.com/sl/fishers/1350
Goshen,41.6214765,-85.905056,"3938 Midway Rd, Goshen, IN 46526-5854",574-875-6400,https://www.target.com/sl/goshen/1446
Mishawaka,41.7174213,-86.1761296,"155 University Dr E, Granger, IN 46530-4474",574-243-7442,https://www.target.com/sl/mishawaka/1445
Greenwood South,39.6036157,-86.1570529,"895 S State Rd 135, Greenwood, IN 46143-9413",317-883-5200,https://www.target.com/sl/greenwood-south/1364
Highland,41.5237762,-87.4675171,"10451 Indianapolis Blvd, Highland, IN 46322-3511",219-924-1527,https://www.target.com/sl/highland/731
Kokomo,40.4752567,-86.1098077,"1037 S Reed Rd, Kokomo, IN 46902-1929",765-457-7577,https://www.target.com/sl/kokomo/111
Lafayette,40.4199332,-86.8474445,"3630 South Street, Lafayette, IN 47905-4807",765-446-8551,https://www.target.com/sl/lafayette/1762
Lake County,41.4705541,-87.3689381,"2661 E US Highway 30, Merrillville, IN 46410-5898",219-942-0402,https://www.target.com/sl/lake-county/870
Muncie,40.222213,-85.3812727,"3601 N Barr St, Muncie, IN 47303-1246",765-254-9027,https://www.target.com/sl/muncie/1530
Munster,41.5675336,-87.5066583,"8005 Calumet Ave, Munster, IN 46321-1217",219-836-2489,https://www.target.com/sl/munster/1913
New Albany,38.3048072,-85.8416994,"2209 State St, New Albany, IN 47150-4924",812-945-5046,https://www.target.com/sl/new-albany/139
Plainfield,39.715792,-86.3552596,"2673 E Main St, Plainfield, IN 46168-2710",317-839-4027,https://www.target.com/sl/plainfield/773
St John,41.4394162,-87.466898,"9885 Wicker Ave, Saint John, IN 46373-9413",219-365-8162,https://www.target.com/sl/st-john/2048
South Bend,41.6270829,-86.22887109999999,"1400 E Ireland Rd, South Bend, IN 46614-3452",574-299-1402,https://www.target.com/sl/south-bend/1902
Valparaiso,41.4665228,-87.03088059999999,"2420 Laporte Ave, Valparaiso, IN 46383-6914",219-531-6448,https://www.target.com/sl/valparaiso/1286
West Lafayette State Street,40.424218,-86.90814499999999,"300 W State St, Ste 100, West Lafayette, IN 47906-3539",765-701-4257,https://www.target.com/sl/west-lafayette-state-street/3309
Carmel East 151st Street,40.0084886,-86.1290142,"1600 E 151st Street, Carmel, IN 46032-5056",317-815-0560,https://www.target.com/sl/carmel/1063
Carmel West,39.93655589999999,-86.23204659999999,"10401 N Michigan Rd, Carmel, IN 46032-7939",317-876-0809,https://www.target.com/sl/carmel/1366
Evansville North,38.0154601,-87.57696709999999,"4000 1st Ave, Evansville, IN 47710-3614",812-426-2218,https://www.target.com/sl/evansville/108
Evansville Lloyd Expressway,37.9755123,-87.46999339999999,"6625 E Lloyd Expy, Evansville, IN 47715-2757",812-402-8500,https://www.target.com/sl/evansville/1481
Ft Wayne NE,41.1224544,-85.0634465,"6119 Stellhorn Rd, Fort Wayne, IN 46815-5357",260-485-8640,https://www.target.com/sl/fort-wayne/1933
Ft Wayne Glenbrook,41.1115242,-85.1386991,"3801 Coldwater Rd, Fort Wayne, IN 46805-1101",260-470-6360,https://www.target.com/sl/fort-wayne/2217
Fort Wayne SW,41.0762623,-85.2041376,"1102 S Thomas Rd, Fort Wayne, IN 46804-1144",260-434-4580,https://www.target.com/sl/fort-wayne/2440
Eagle Creek,39.8214123,-86.2791658,"6925 W 38th St, Indianapolis, IN 46254-3905",317-329-1034,https://www.target.com/sl/indianapolis/881
